course,instructor,term,year,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,num_invited,num_responded
HIS379H1,Cindy Ewing,Fall,2018,4.1,4.2,4.1,3.9,3.8,4.1,4.1,2.6,4.3,40,11
HIS335H1,Thomas Lahusen,Fall,2018,4.7,4.7,4.7,4.7,4.8,4.8,4.7,3.3,4.5,19,6
HIS241H1,Jennifer Jenkins,Fall,2018,4.2,4.3,4.3,4,4,4,4.2,3,4.1,109,69
HIS416H1,Jennifer Jenkins,Fall,2018,4.4,4.7,4.4,4.3,3.8,4.1,4.4,3.4,4.3,10,7
HIS221H1,William Johnson,Fall,2018,4.4,4.3,4.5,4,4.3,4.2,4.6,3.3,4.5,52,20
HIS331H1,Andres Kasekamp,Fall,2018,4.5,4.8,4.6,4.3,4.4,4.5,4.2,2.8,4.2,34,26
HIS385H1,Chin Lim,Fall,2018,3.9,4.4,4,4,4,4,4.1,3.1,3.9,104,34
HIS389H1,Kate Bruce-Lockhart,Fall,2018,4.5,4.5,4.6,4.5,4.6,4.5,4.5,3.6,4.5,11,8
HIS347H1,Lori Loeb,Fall,2018,4.8,5,5,4.7,4.6,4.8,5,3,4.9,42,25
HIS477H1,Lori Loeb,Fall,2018,4.9,4.4,4.9,4.6,4.4,4.6,4.9,3.4,4.6,17,7
HIS389H1,Max Mishler,Fall,2018,4.4,4.5,4.4,4.1,4.3,4.2,4.7,4,4.1,20,16
HAJ453H1,Daniel Allman,Fall,2017,3.6,3.4,3.9,3.9,3.9,3.5,4.1,2.9,3.8,59,48
HMB306H1,Kerry Bowman,Fall,2017,4.6,4.5,4.7,3.7,3.7,4.2,4.7,3,4.2,71,34
HMB422H1,Kerry Bowman,Fall,2017,3.7,3.6,3.5,3.3,3.1,3.1,4.4,2.7,3.1,27,15
HMB310H1,Colleen Dockstader,Fall,2017,4.3,4.3,4.3,4.1,4.1,3.9,4.6,4.4,3.8,101,35
HMB450H1,Colleen Dockstader,Fall,2017,4.6,4.6,4.6,4.2,4.1,4.2,4.6,3.6,4.2,49,22
HMB430H1,Colleen Dockstader,Fall,2017,4,4,4,3.6,3.6,3.5,4.1,3.7,3.3,43,23
HMB303H1,Paul Hamel,Fall,2017,3.7,3.7,3.3,3.3,3.1,3,3.6,3.3,3,86,35
HMB301H1,Duncan Jones,Fall,2017,4.2,4.3,4.3,4.3,4.3,4.1,4.3,3.7,3.9,56,21
HMB300H1,William Ju,Fall,2017,4.6,4.6,4.8,4.5,4.6,4.5,4.7,3.1,4.6,303,108
HMB360H1,William Ju,Fall,2017,4.6,4.6,4.8,4.5,4.5,4.6,4.8,3.3,4.7,91,50
HMB420H1,William Ju,Fall,2017,4.6,4.6,4.8,4.5,4.6,4.6,5,3.1,4.6,52,25
HMB435H1,Andras Kapus,Fall,2017,4.1,3.7,3.7,3.7,3.5,3.7,4.6,3.7,3.4,18,7
HMB472H1,Marius Locke,Fall,2017,4.2,4.2,4.3,3.7,3.7,3.8,4.5,3.3,4,72,20
HMB265H1,Maria Papaconstantinou,Fall,2017,3.5,3.7,3.7,3.3,3.2,3,3.7,3.9,2.9,931,428
HMB441H1,Maria Papaconstantinou,Fall,2017,4.6,4.6,4.8,4.6,4.5,4.6,4.8,3.2,4.6,49,22
HMB314H1,Nadia Sachewsky,Fall,2017,3.6,3.5,3.4,3.5,3.5,3.3,3.6,4.5,3.1,84,38
HMB402H1,Nadia Sachewsky,Fall,2017,4.6,4.5,4.6,4.5,4.4,4.5,4.6,3.2,4.7,29,22
HMB436H1,James Scott,Fall,2017,4.1,4.3,4.5,3.8,3.7,3.3,4.7,3.8,3.5,25,12
HMB265H1,Naomi Levy-Strumpf,Fall,2017,3.5,3.7,3.3,3.3,3.2,3,3.8,3.9,2.9,931,428
HMB436H1,Richard Summerbell,Fall,2017,4.1,4.3,3.5,3.8,3.7,3.3,4.3,3.8,3.5,25,12
HMB473H1,Franco Taverna,Fall,2017,3.8,4,4,3.2,3.3,3.1,4.2,3.7,3.3,31,25
HMB471H1,Franco Taverna,Fall,2017,4.2,4.3,4.4,3.9,3.8,4,4.5,3.4,4,47,21
HMB430H1,Franco Taverna,Fall,2017,4,4,3.9,3.6,3.6,3.5,4.3,3.7,3.3,43,23
HMB474H1,Irina Voronov,Fall,2017,4.5,4.2,4.3,4.2,4.1,4.2,4.3,3.2,4.3,27,13
HMB421H1,Ron Wilson Jr,Fall,2017,4.3,4.2,4.3,4.5,4.2,4.2,4.4,3.5,4.3,25,20
HMB302H1,Ron Wilson Jr,Fall,2017,4.2,4.4,4.4,4,3.9,3.9,4.6,3.5,3.8,221,158
HMB489H1,Christine Wong,Fall,2017,4.9,5,5,4,4.3,4.6,5,4.4,4.7,13,9
HMB462H1,Christine Wong,Fall,2017,4.5,4.5,4.5,4.6,4.5,4.5,4.6,3.7,4.3,25,13
CJH332H1,William Ju,Winter,2018,4.3,4.4,4.5,4.3,4.4,4.2,4.5,3.4,4.1,469,194
HMB200H1,Paul Whissell,Winter,2018,4.5,4.5,4.6,4.1,4.1,4.3,4.6,3.3,4.4,382,150
HMB201H1,Naomi Levy-Strumpf,Winter,2018,4.1,4.2,4.2,3.9,3.9,3.9,4.4,3,3.8,80,52
HMB202H1,Ron Wilson Jr,Winter,2018,4.4,4.4,4.5,4,4.1,4.2,4.7,3.1,4.2,212,171
HMB203H1,Maria Papaconstantinou,Winter,2018,3.7,3.8,3.9,3.5,3.6,3.5,3.9,3,3.6,86,72
HMB204H1,Maria Papaconstantinou,Winter,2018,3.8,3.9,4,3.9,3.9,3.6,4.1,3.3,3.6,213,180
HMB311H1,Alistair Dias,Winter,2018,4.9,4.8,4.8,4.7,4.8,4.8,4.8,3.9,4.8,42,38
HMB312H1,Nadia Sachewsky,Winter,2018,3.9,3.9,2.7,3.5,3.5,2.9,2.7,4.6,2.9,90,44
HMB320H1,Cindi Morshead,Winter,2018,4.7,4.9,4.6,4.3,4.3,4.3,4.6,4,4,132,56
HMB321H1,Maria Papaconstantinou,Winter,2018,4.2,4.3,4.6,3.9,4,4,4.5,3.3,3.9,93,79
HMB322H1,William Ju,Winter,2018,4.7,4.8,4.8,4.6,4.6,4.6,4.9,3.1,4.8,116,84
HMB323H1,Helen Dimaras,Winter,2018,3.3,3.4,3.2,3.2,3,2.8,3.1,3.5,2.8,60,29
HMB342H1,Kerry Bowman,Winter,2018,4.2,4.4,4.1,4.1,3.9,4,4.5,3,4.1,92,30
HMB342H1,Christine Wong,Winter,2018,4.2,4.4,4.4,4.1,3.9,4,4.4,3,4.1,92,30
HMB401H1,Nadia Sachewsky,Winter,2018,4.5,4.3,4.7,4.2,4.3,4.4,4.7,3.4,4.3,26,10
HMB406H1,Kerry Bowman,Winter,2018,4.7,4.8,4.8,4.5,4.6,4.6,4.7,2.8,4.6,36,16
HMB420H1,Colleen Dockstader,Winter,2018,4.8,4.8,4.7,4.8,4.7,4.8,4.7,3.7,4.3,22,9
HMB431H1,Naomi Levy-Strumpf,Winter,2018,4.6,4.7,4.7,4.3,4.6,4.4,4.9,3.2,4.2,30,20
HMB432H1,Ron Wilson Jr,Winter,2018,4.6,4.6,4.8,4.7,4.7,4.8,4.9,3.4,4.7,21,18
HMB433H1,Shehnaz Lakha,Winter,2018,2.7,2.5,2.2,2.7,2.8,2.3,2.3,3.3,2.3,26,15
HMB433H1,Peter Pennefather,Winter,2018,2.7,2.5,3.3,2.7,2.8,2.3,3.3,3.3,2.3,26,15
HMB434H1,Alistair Dias,Winter,2018,4.3,4.4,4.4,4.3,4.3,4.2,4.5,3.6,4.1,43,20
HMB437H1,Alistair Dias,Winter,2018,4.4,4.5,4.6,4.1,4.4,4.4,4.7,3.4,4,28,14
HMB440H1,Nadia Sachewsky,Winter,2018,3.9,4.1,3.9,2.9,2.6,3.4,4,3.5,3.6,37,13
HMB452H1,Andrew Sage,Winter,2018,4.3,4.6,4.5,4.4,4.4,4.4,4.5,2.8,4.6,28,22
HMB470H1,Douglas Richards,Winter,2018,4.4,4.5,4.5,3.9,3.8,4,4.5,3.2,4.1,87,23
JEH455H1,Christine Wong,Winter,2018,3.8,3.8,4.2,3.6,3.8,3.6,4.2,3.8,3.4,24,9
JHA410H1,Colleen Dockstader,Winter,2018,4.4,4.5,4.7,4.3,4.2,4.1,4.7,3.6,4.2,101,35
HMB302H1,Ron Wilson Jr,Summer,2017,4.4,4.6,4.9,4.5,4.4,4.5,4.9,3.6,4.4,40,37
HMB265H1,Maria Papaconstantinou,Summer,2017,3.8,4,4,3.9,3.8,3.5,4,3.8,3.1,181,70
HMB310H1,Colleen Dockstader,Summer,2017,4.6,4.4,4.7,4.3,4.1,4.3,4.6,4,4.3,26,18
HMB200H1,Franco Taverna,Summer,2017,3.7,3.8,3.9,3.9,3.5,3.5,4.2,3.6,3.4,59,13
CJH332H1,William Ju,Summer,2018,4.1,4.4,4.5,4.2,4.3,4.2,4.6,3.5,4,115,37
HMB265H1,Maria Papaconstantinou,Summer,2018,3.9,4.3,4.2,3.8,3.8,3.7,4.2,3.8,3.3,152,55
HMB450H1,Colleen Dockstader,Summer,2018,4.9,4.7,5,4.6,4.7,4.6,5,3.4,5,18,11
HMB310H1,Colleen Dockstader,Summer,2018,4.4,4.5,4.5,4.1,4.1,3.9,4.5,3.9,4.1,16,8
HMB420H1,William Ju,Summer,2018,4.9,4.7,4.9,4.8,4.8,4.9,4.9,2.8,5,23,18
HMB302H1,Ron Wilson Jr,Summer,2018,4.6,4.7,4.9,4.3,4.4,4.4,4.9,3.3,4.3,45,33
CJH332H1,William Ju,Summer,2017,4.6,4.7,4.8,4.6,4.7,4.6,4.8,3.2,4.6,124,62
CJH332H1,William Ju,Winter,2017,4.32,4.4,4.6,4.29,4.38,4.33,4.66,3.22,4.26,386,235
HMB200H1,Franco Taverna,Winter,2017,4.1,4,4.1,3.8,3.8,3.8,4.3,3.4,3.8,349,130
HMB201H1,Naomi Levy-Strumpf,Winter,2017,3.9,4,4.2,3.9,3.9,4,4.5,3.1,3.9,88,58
HMB202H1,Ron Wilson Jr,Winter,2017,3.9,3.9,4,3.8,3.7,3.5,4.3,3.1,3.7,243,175
HMB204H1,Maria Papaconstantinou,Winter,2017,3.6,3.6,3.4,3.4,3.4,3.2,3.8,3.1,3.2,302,169
HMB300H1,William Ju,Winter,2017,4.5,4.6,4.8,4.5,4.5,4.5,4.8,3.1,4.6,124,74
HMB311H1,Nadia Sachewsky,Winter,2017,4.3,4.6,4.2,4.2,4.3,4.4,4.1,3.8,4,36,22
HMB312H1,Colleen Dockstader,Winter,2017,4.3,4.4,4.4,4.3,4.3,4,4.3,4.5,3.9,72,28
HMB320H1,Cindi Morshead,Winter,2017,4.8,4.9,4.4,4.5,4.5,4.4,4.4,4.2,4.5,86,45
HMB321H1,Maria Papaconstantinou,Winter,2017,4.1,4.3,4.3,3.8,3.7,3.8,4.3,3.2,3.9,90,57
HMB323H1,Helen Dimaras,Winter,2017,3.4,3.4,3.1,3.4,3.3,2.8,3.3,3.1,2.9,48,21
HMB342H1,Kirti Mittal,Winter,2017,2.6,2.8,1.9,2.6,2.7,2,2,3.4,1.9,86,50
HMB360H1,William Ju,Winter,2017,4.5,4.6,4.8,4.3,4.5,4.6,4.9,3.1,4.6,66,56
HMB395Y1,Franco Taverna,Winter,2017,4.8,4.6,3.9,4.2,4.2,4.8,3.9,4.3,4.8,26,10
HMB406H1,Kerry Bowman,Winter,2017,4.8,4.7,4.9,4.4,4.6,4.7,4.6,2.5,4.9,33,14
HMB420H1,Colleen Dockstader,Winter,2017,4.7,4.7,4.7,4.7,4.7,4.5,4.8,3.5,4.6,27,15
HMB432H1,Ron Wilson Jr,Winter,2017,4.4,4.4,4.7,4.6,4.6,4.4,4.7,3.3,4.5,26,24
HMB433H1,Shehnaz Lakha,Winter,2017,3.8,3.9,3.9,3.9,3.9,3.3,3.9,3.2,3.6,27,10
HMB433H1,Peter Pennefather,Winter,2017,3.8,3.9,3.8,3.9,3.9,3.3,3.9,3.2,3.6,27,10
HMB440H1,Franco Taverna,Winter,2017,4.5,4.7,4.5,4.5,4.7,4.2,4.7,3.8,4.4,33,13
HMB450H1,Colleen Dockstader,Winter,2017,4.4,4.5,4.4,3.9,3.8,4.1,4.5,3.8,4.1,42,16
HMB452H1,Andrew Sage,Winter,2017,4.5,4.7,4.6,4.4,4.4,4.5,4.5,3,4.6,26,24
HMB470H1,Douglas Richards,Winter,2017,4,4,3.8,3.1,3.1,3.4,4.3,3.3,3.5,64,28
HMB499Y1,Franco Taverna,Winter,2017,4.7,4.6,4.1,4.5,4.5,4.4,4,4.3,4.4,82,37
CJH332H1,Colleen Dockstader,Summer,2016,4.2,4.4,4,4,3.8,3.6,3.8,3.2,3.8,67,19
HMB431H1,Jayson Parker,Winter,2016,3.8,3.7,3.5,3.2,3.5,3.3,3.9,3.1,3.3,20,18
JEH455H1,Ron Wilson Jr,Winter,2017,4,4.2,4.4,4.2,4,3.9,4.4,3.1,4.1,26,23
HAJ453H1,Daniel Allman,Fall,2016,3.9,4,4.3,3.9,4.2,3.8,4.4,2.9,4,60,56
HMB203H1,Maria Papaconstantinou,Fall,2016,3.7,3.9,4.1,4.1,4.1,3.6,4.1,2.9,3.8,81,31
HMB265H1,Belinda Chang,Fall,2016,3.5,3.7,3.7,3.1,3,3,4,3.5,2.9,972,462
HMB265H1,Maria Papaconstantinou,Fall,2016,3.5,3.7,3.3,3.1,3,3,3.4,3.5,2.9,972,462
HMB300H1,William Ju,Fall,2016,4.6,4.7,4.8,4.4,4.5,4.5,4.9,3.4,4.4,159,106
HMB301H1,Duncan Jones,Fall,2016,3.9,4,4,3.8,4,3.6,4.4,3.6,3.7,58,25
HMB302H1,Ron Wilson Jr,Fall,2016,4.1,4.4,4.5,3.9,3.8,3.8,4.6,3.3,3.8,211,166
HMB303H1,Paul Hamel,Fall,2016,4.4,4.3,4.2,4,4,3.9,4.5,3.4,3.8,106,43
HMB306H1,Kerry Bowman,Fall,2016,4.8,4.8,4.8,4.3,4.3,4.7,4.8,2.8,4.6,45,18
HMB310H1,Colleen Dockstader,Fall,2016,4.5,4.4,4.6,4.2,4.1,4.1,4.5,4.3,3.8,44,23
HMB314H1,Colleen Dockstader,Fall,2016,4.2,4.3,4.6,4.5,4.3,4.1,4.4,4.1,4,60,27
HMB325H1,Laurel Duquette,Fall,2016,2.7,2.7,2.5,2.7,3,2.3,3,3.2,2.7,87,32
HMB402H1,William Ju,Fall,2016,4.8,4.8,5,4.8,4.8,4.9,4.9,3.1,4.9,30,30
HMB420H1,William Ju,Fall,2016,4.8,4.7,4.9,4.8,4.7,4.8,5,3.1,4.9,49,36
HMB421H1,Ron Wilson Jr,Fall,2016,4.3,4.3,4.4,4.5,4.5,4.2,4.4,3.2,4.4,26,25
HMB422H1,Robert Bonin,Fall,2016,3.6,4,3.7,3.9,4,3.6,4,3.6,3.6,23,11
HMB430H1,Colleen Dockstader,Fall,2016,3.8,3.6,3.9,3.4,3.3,3.4,4.1,3.5,3.6,47,16
HMB430H1,Franco Taverna,Fall,2016,3.8,3.6,4.1,3.4,3.3,3.4,4.4,3.5,3.6,47,16
HMB434H1,Alistair Dias,Fall,2016,4.4,4.6,4.7,4.5,4.5,4.6,4.7,3.3,4.4,50,24
HMB435H1,Andras Kapus,Fall,2016,4.4,4.5,4.6,4.5,4.5,4.4,4.6,3.3,4.3,23,8
HMB436H1,James Scott,Fall,2016,4.7,4.6,4.5,4.4,4.3,4.1,4.6,3.3,4.3,30,10
HMB436H1,Richard Summerbell,Fall,2016,4.7,4.6,4.1,4.4,4.3,4.1,4.4,3.3,4.3,30,10
HMB437H1,Alistair Dias,Fall,2016,4.6,4.7,4.6,4.5,4.5,4.5,4.9,3.2,4.4,37,15
HMB441H1,Maria Papaconstantinou,Fall,2016,4.5,4.5,4.7,4.3,4.2,4.5,4.8,3.2,4.6,49,26
HMB462H1,Christine Wong,Fall,2016,4.6,4.5,4.7,4.6,4.6,4.4,4.6,3.6,4.3,17,11
HMB471H1,Franco Taverna,Fall,2016,4.4,4.4,4.5,4.1,4.2,4.1,4.2,3.1,4.4,47,23
HMB472H1,Marius Locke,Fall,2016,3.4,3.6,3.2,3.4,3.5,2.9,4.2,3,3.3,76,26
HMB473H1,Franco Taverna,Fall,2016,4.3,4.4,4.3,4.3,4.1,4.2,4.8,3.6,4.1,31,16
HMB489H1,Christine Wong,Fall,2016,4,3.9,4.6,3.1,3.4,3.5,4.6,3.7,3.3,15,7
HAJ453H1,Kathleen Rice,Fall,2013,4.1,4,4.4,4.3,4.3,4.1,4.6,3,3.9,35,13
HMB201H1,Paul Thompson,Fall,2013,4,4.1,4,3.7,3.5,3.7,3.9,3.2,3.8,87,27
HMB203H1,Maria Papaconstantinou,Fall,2013,3.8,3.7,3.9,3.8,3.8,3.5,4,3,3.6,100,33
HMB205H1,Christopher DiCarlo,Fall,2013,2.9,2.7,4.1,2.3,2.3,2.3,3.9,2.8,2.2,34,16
HMB205H1,Laurence Moran,Fall,2013,2.9,2.7,2.9,2.3,2.3,2.3,2.8,2.8,2.2,34,16
HMB220H1,Franco Taverna,Fall,2013,4.1,3.9,4.1,3.9,3.7,3.8,4.5,3.6,3.8,52,18
HMB265H1,Belinda Chang,Fall,2013,3.5,3.6,3,3.3,3.2,3.1,3.3,3.5,3.1,1085,322
HMB265H1,Stephen Wright,Fall,2013,3.5,3.6,4.3,3.3,3.2,3.1,4.2,3.5,3.1,1085,322
HMB265H1,Belinda Chang,Fall,2013,3.2,3.6,2.8,4,4.4,3.2,2.4,3,3.4,12,7
HMB265H1,Stephen Wright,Fall,2013,3.2,3.6,4.4,4,4.4,3.2,4.4,3,3.4,12,7
HMB300H1,William Ju,Fall,2013,4.7,4.8,4.9,4.5,4.5,4.7,5,3.7,4.8,59,32
HMB301H1,Leigh Revers,Fall,2013,3.7,4,3.9,3.2,3.1,3.4,4.1,3.7,3.4,59,23
HMB302H1,Ron Wilson Jr,Fall,2013,4.2,4.4,4.2,3.9,3.7,3.8,4.3,3.6,3.9,174,62
HMB303H1,Paul Hamel,Fall,2013,3.8,3.6,3.4,3.2,3,3,3.9,3.3,3.2,104,46
HMB304H1,David Mazierski,Fall,2013,4.6,4.7,4.7,4.7,4.3,4.4,4.7,3.5,4.5,24,16
HMB306H1,Zahava Rosenberg-Yunger,Fall,2013,4.3,4.6,4.5,4.3,4.3,4.2,4.5,3.1,4.6,20,14
HMB310H1,Alistair Dias,Fall,2013,4.1,4.1,4.1,4.1,4.2,4,3.8,4.6,4,44,16
HMB314H1,Alistair Dias,Fall,2013,4.5,4.6,4.7,4.6,4.4,4.4,4.6,4.2,4.6,74,29
HMB325H1,Bart Harvey,Fall,2013,4.3,4.4,4.3,4.5,4.5,4,4.2,3.4,4.3,81,42
HMB402H1,William Ju,Fall,2013,4.8,4.8,4.8,4.8,4.7,4.8,4.9,3.3,4.9,23,16
HMB420H1,William Ju,Fall,2013,4.9,4.6,5,4.7,4.9,4.9,5,3.4,4.9,20,14
HMB422H1,William Ju,Fall,2013,4.7,5,5,4.8,4.8,4.8,4.9,3,4.9,20,12
HMB430H1,Jennifer O'Leary,Fall,2013,3.3,2.9,3,2.6,2.9,2.6,3.3,4.2,2.7,45,16
HMB434H1,Alistair Dias,Fall,2013,3.8,4.2,4.2,3.9,3.9,3.9,4.4,3.1,4.1,57,14
HMB435H1,Andras Kapus,Fall,2013,4.3,4.3,4.1,3.9,3.9,3.4,4.4,3.6,3.7,19,7
HMB436H1,James Scott,Fall,2013,3.7,4.4,4.3,4.1,3.9,3.1,4.1,3.7,3.4,27,7
HMB436H1,Richard Summerbell,Fall,2013,3.7,4.4,3.6,4.1,3.9,3.1,3.7,3.7,3.4,27,7
HMB441H1,Maria Papaconstantinou,Fall,2013,3.9,3.9,4.2,3.8,3.6,3.8,4.3,3.3,4.1,37,20
HMB462H1,Christine Wong,Fall,2013,4.2,4.3,4.5,4.3,4.3,4,4.5,3.5,4.3,22,7
HMB471H1,Franco Taverna,Fall,2013,3.9,3.8,4.4,3.8,3.6,3.6,4.2,3.8,3.7,47,16
HMB472H1,Marius Locke,Fall,2013,4,4.2,4.1,4.3,4.2,3.8,4.7,2.9,4.1,51,19
HMB473H1,Franco Taverna,Fall,2013,4.2,3.8,4.2,4.2,4,4.1,4.8,3.6,4.2,36,13
HMB489H1,Christine Wong,Fall,2013,4.3,4.3,4.4,4.4,3.9,3.9,4.5,4.6,3.9,16,8
HMB200H1,John Yeomans,Winter,2014,4.4,4.3,3.6,3.7,3.6,3.5,4.3,4,3.6,232,73
HMB202H1,Lacramioara Fabian,Winter,2014,4.2,4.3,2.9,4,4,3.8,3.1,3.2,4.2,306,114
HMB202H1,William Ju,Winter,2014,4.2,4.3,4.6,4,4,3.8,4.6,3.2,4.2,306,114
HMB300H1,William Ju,Winter,2014,4.5,4.6,4.8,4.3,4.4,4.4,4.8,3.5,4.5,150,73
HMB305H1,Maria Papaconstantinou,Winter,2014,3,3.4,3.8,3.3,3.3,3.4,4.1,3.5,3.4,30,11
HMB311H1,Alistair Dias,Winter,2014,3.9,4.1,4.2,4,4.2,3.9,4.1,4,4.1,43,16
HMB312H1,Alistair Dias,Winter,2014,4.3,4.3,4.2,4.2,4.3,4.1,4.2,4.5,4.1,82,23
HMB320H1,Cindi Morshead,Winter,2014,4.8,4.9,4.7,4,3.9,4.4,4.7,4.3,4.4,114,42
HMB321H1,Maria Papaconstantinou,Winter,2014,4,4.2,4.5,3.6,3.7,3.8,4.2,3.6,4.1,93,26
HMB323H1,Helen Dimaras,Winter,2014,4.4,4.5,4.5,4.1,4.1,4.3,4.6,3.4,4.5,44,20
HMB342H1,Bart Harvey,Winter,2014,4.1,4.5,4.4,4.4,4.3,4.1,4.3,3.4,4.3,73,30
HMB406H1,Christopher DiCarlo,Winter,2014,3.8,3.5,3.9,3.4,3.5,3.4,4.3,2.5,3.5,20,12
HMB420H1,William Ju,Winter,2014,4.3,4.2,4.7,4.6,4.5,4.4,4.7,3.3,4.7,25,18
HMB431H1,Jayson Parker,Winter,2014,3.4,3.5,2.7,2.5,2.7,2.9,3.5,2.9,2.9,26,15
HMB433H1,Peter Pennefather,Winter,2014,3.3,3.1,3.4,3.9,3.6,3.7,4.3,3.1,3.4,18,7
HMB440H1,Jennifer O'Leary,Winter,2014,3.6,4,4.1,3.5,3.7,3.8,4.1,3.6,3.7,35,12
HMB443H1,Alistair Dias,Winter,2014,3.4,3.7,4.1,3.5,3.5,3.4,4.1,3.5,3.5,35,17
HMB452H1,William Ju,Winter,2014,4.4,4.5,4.8,4.5,4.5,4.7,4.8,3.1,4.7,28,20
HMB470H1,Douglas Richards,Winter,2014,4.6,4.7,4.8,4,4,4.4,4.9,3,4.9,65,42
JEH455H1,Monica Sauer,Winter,2014,3.6,3.5,3.5,3.6,3.4,3.2,3.7,2.8,3.3,22,11
HMB265H1,Maria Papaconstantinou,Summer,2014,3.7,4.1,3.9,3.7,3.6,3.6,4,3.7,3.3,171,49
HMB300H1,Taryn Grieder,Summer,2014,3.3,3.7,4,3.8,3.7,3.7,4.3,3.7,4.3,22,7
HMB265H1,Maria Papaconstantinou,Summer,2015,3.5,3.9,3.9,3.4,3.5,3.4,3.7,3.5,3.3,171,45
HMB321H1,Colleen Dockstader,Winter,2016,3.8,3.9,3.9,3.5,3.5,3.4,3.9,3.1,3.5,72,27
HMB433H1,Peter Pennefather,Winter,2016,4,3.9,4,4.3,4.3,3.9,4.1,2.7,4.4,20,7
HMB432H1,Ron Wilson Jr,Winter,2016,4.7,4.6,4.8,4.9,4.8,4.9,4.9,3.4,4.7,20,14
HMB311H1,Alistair Dias,Winter,2016,4.4,4.6,4.8,4.6,4.4,4.4,4.8,3.6,4.4,32,12
HMB312H1,Alistair Dias,Winter,2016,4.5,4.7,4.8,4.5,4.5,4.5,4.7,4.4,4.5,84,26
HMB420H1,Colleen Dockstader,Winter,2016,4.4,4.4,4.6,3.8,3.9,3.9,4.6,2.9,4.5,20,14
HMB420H1,William Ju,Winter,2016,4.4,4.4,2.7,3.8,3.9,3.9,2.8,2.9,4.5,20,14
HMB395Y1,Franco Taverna,Winter,2016,4.5,4.5,3.6,4.4,4.4,4.5,3.9,4.3,4.5,31,15
HMB499Y1,Franco Taverna,Winter,2016,4.8,4.8,3.8,4.4,4.4,4.5,4,4.3,4.5,87,36
HMB452H1,William Ju,Winter,2016,4.8,4.7,4.9,4.8,4.7,4.8,4.9,3,4.9,20,20
HMB200H1,Franco Taverna,Winter,2016,3.8,3.7,3.1,3.2,3.3,2.9,3.8,3.8,3,293,100
HMB200H1,Franco Taverna,Winter,2016,4,4.2,3.6,3.3,3.7,3.2,4,2.7,3.3,28,9
HMB320H1,Cindi Morshead,Winter,2016,4.7,4.9,4.6,4.4,4.3,4.5,4.5,4.1,4.5,109,50
HMB300H1,Colleen Dockstader,Winter,2016,4.3,4.3,4.4,4,4.1,4,4.4,3.3,4.3,96,42
HMB360H1,William Ju,Winter,2016,4.5,4.4,4.7,4.4,4.5,4.6,4.9,3.2,4.6,64,42
HMB401H1,Jayson Parker,Winter,2016,3.6,3.7,3.6,3.4,3,3.1,4.1,3.1,2.8,22,9
HMB342H1,Hailey Banack,Winter,2016,4.5,4.7,4.4,4.4,4.4,4.4,4.4,3.3,4.5,105,39
JEH455H1,Ron Wilson Jr,Winter,2016,4.4,4.3,4.3,4.3,4.3,4.3,4.3,3.3,4.4,27,12
HMB470H1,Douglas Richards,Winter,2016,4.5,4.7,4.5,4.1,4,4.1,4.7,3,4.3,66,27
HMB440H1,Franco Taverna,Winter,2016,3.2,3.8,3.4,3.1,3,2.9,3.6,3.5,3.1,32,11
HMB323H1,Helen Dimaras,Winter,2016,3.8,3.8,3.5,3.8,3.6,3.6,4,3.8,3.8,55,19
HMB443H1,Alistair Dias,Winter,2016,4.6,4.4,4.3,4,4.1,4.1,4.5,3.9,4.6,28,10
HMB406H1,Kerry Bowman,Winter,2016,4.6,4.7,4.9,4.7,4.7,4.8,4.8,2.8,4.7,32,12
HMB204H1,William Ju,Winter,2016,4.5,4.5,4.7,4.4,4.5,4.5,4.7,2.9,4.7,224,163
HMB202H1,Ron Wilson Jr,Winter,2016,3.8,3.9,3.7,3.5,3.5,3.5,4.2,3.1,3.7,267,97
HMB201H1,Monica Sauer,Winter,2016,3.7,3.9,3.6,3.6,3.8,3.4,3.8,3,3.6,102,34
HAJ453H1,Ahmed Ilmi,Fall,2015,3.7,4.2,3.8,4,4.2,3.7,3.3,3.1,3.7,32,12
HMB203H1,Krupa Patel,Fall,2015,2.8,3,2.6,3.2,3.2,2.7,2.7,2.9,2.7,96,27
HMB265H1,Belinda Chang,Fall,2015,3.6,3.8,3.9,3.3,3.3,3.2,4.2,3.5,3.3,1014,471
HMB265H1,Stephen Wright,Fall,2015,3.6,3.8,3.9,3.3,3.3,3.2,4,3.5,3.3,1014,471
HMB300H1,William Ju,Fall,2015,4.4,4.5,4.6,4.3,4.3,4.3,4.7,3.7,4.3,72,39
HMB300H1,William Ju,Fall,2015,4.4,4.6,4.7,4.4,4.5,4.3,4.9,3.6,4.4,72,30
HMB301H1,Christopher DiCarlo,Fall,2015,4,3.4,4.3,3.8,3.8,3.8,4.4,2.7,4.2,62,29
HMB302H1,Ron Wilson Jr,Fall,2015,4.3,4.4,4.4,4.1,3.9,4.1,4.5,3.4,4,179,54
HMB303H1,Paul Hamel,Fall,2015,4.2,4.2,3.9,4.1,4.1,3.9,4.3,3.3,3.8,101,34
HMB306H1,Kerry Bowman,Fall,2015,4.1,4.3,4.6,3.9,4,4,4.6,2.9,4.3,28,7
HMB310H1,Colleen Dockstader,Fall,2015,4.2,4.4,4.5,4.3,4.2,4.2,4.5,4.2,4.1,41,24
